region_date,date,size_rank,region_name,latitude,longitude,list_price,sale_price,list_divided_by_sale,list_minus_sale
sanfrancisco20201107,2020-11-07,11,"San Francisco, CA",37.7790262,-122.419906,1021557.0,896625.0,87.77043278054968,124932.0
losangeles-longbeach-anaheim20201107,2020-11-07,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,977450.0,737500.0,75.4514297406517,239950.0
sacramento20201107,2020-11-07,25,"Sacramento, CA",38.5810606,-121.493895,584888.0,471000.0,80.52823788486,113888.0
sanjose20201107,2020-11-07,34,"San Jose, CA",37.3361905,-121.890583,1277132.0,1162125.0,90.99490107522166,115007.0
ventura20201114,2020-11-14,66,"Ventura, CA",34.4458248,-119.0779359,849733.0,681000.0,80.14282133328939,168733.0
bakersfield20201114,2020-11-14,63,"Bakersfield, CA",35.3738712,-119.0194639,307077.0,277625.0,90.40892023824644,29452.0
fresno20201114,2020-11-14,56,"Fresno, CA",36.7394421,-119.7848307,394439.0,310450.0,78.70672017726442,83989.0
stockton20201114,2020-11-14,77,"Stockton, CA",37.9577016,-121.2907796,492587.0,439688.0,89.26098333898376,52899.0
sandiego20201114,2020-11-14,17,"San Diego, CA",32.7174202,-117.1627728,833461.0,661125.0,79.32284773972627,172336.0
riverside20201114,2020-11-14,13,"Riverside, CA",33.9533546,-117.3961623,488040.0,427500.0,87.59527907548562,60540.0
sanfrancisco20201114,2020-11-14,11,"San Francisco, CA",37.7790262,-122.419906,1021545.0,924125.0,90.46346465402894,97420.0
losangeles-longbeach-anaheim20201114,2020-11-14,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,980000.0,737500.0,75.25510204081633,242500.0
sacramento20201114,2020-11-14,25,"Sacramento, CA",38.5810606,-121.493895,586090.0,470750.0,80.32042860311557,115340.0
sanjose20201114,2020-11-14,34,"San Jose, CA",37.3361905,-121.890583,1282551.0,1153375.0,89.92819778706655,129176.0
ventura20201121,2020-11-21,66,"Ventura, CA",34.4458248,-119.0779359,844635.0,686000.0,81.21851450626602,158635.0
bakersfield20201121,2020-11-21,63,"Bakersfield, CA",35.3738712,-119.0194639,303370.0,278000.0,91.6372746151564,25370.0
fresno20201121,2020-11-21,56,"Fresno, CA",36.7394421,-119.7848307,395143.0,311700.0,78.882834821824,83443.0
stockton20201121,2020-11-21,77,"Stockton, CA",37.9577016,-121.2907796,491518.0,435688.0,88.64131120325197,55830.0
sandiego20201121,2020-11-21,17,"San Diego, CA",32.7174202,-117.1627728,830630.0,665375.0,80.10486016637974,165255.0
riverside20201121,2020-11-21,13,"Riverside, CA",33.9533546,-117.3961623,488264.0,431750.0,88.42552389690823,56514.0
sanfrancisco20201121,2020-11-21,11,"San Francisco, CA",37.7790262,-122.419906,1021320.0,919125.0,89.99383151216074,102195.0
losangeles-longbeach-anaheim20201121,2020-11-21,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,985000.0,733750.0,74.49238578680203,251250.0
sacramento20201121,2020-11-21,25,"Sacramento, CA",38.5810606,-121.493895,589567.0,468250.0,79.42269496087808,121317.0
sanjose20201121,2020-11-21,34,"San Jose, CA",37.3361905,-121.890583,1295454.0,1140250.0,88.0193353063868,155204.0
bakersfield20201128,2020-11-28,63,"Bakersfield, CA",35.3738712,-119.0194639,300904.0,282250.0,93.80068061574455,18654.0
ventura20201128,2020-11-28,66,"Ventura, CA",34.4458248,-119.0779359,833580.0,700375.0,84.02013004150771,133205.0
fresno20201128,2020-11-28,56,"Fresno, CA",36.7394421,-119.7848307,395402.0,307950.0,77.88276235325061,87452.0
stockton20201128,2020-11-28,77,"Stockton, CA",37.9577016,-121.2907796,493774.0,439438.0,88.9957753952213,54336.0
sandiego20201128,2020-11-28,17,"San Diego, CA",32.7174202,-117.1627728,830370.0,660625.0,79.55790792056553,169745.0
riverside20201128,2020-11-28,13,"Riverside, CA",33.9533546,-117.3961623,488513.0,429750.0,87.97104682986941,58763.0
sanfrancisco20201128,2020-11-28,11,"San Francisco, CA",37.7790262,-122.419906,1021064.0,913500.0,89.46549873465327,107564.0
losangeles-longbeach-anaheim20201128,2020-11-28,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,990750.0,732500.0,73.93388846833207,258250.0
sanjose20201128,2020-11-28,34,"San Jose, CA",37.3361905,-121.890583,1295970.0,1135625.0,87.62741421483523,160345.0
sacramento20201128,2020-11-28,25,"Sacramento, CA",38.5810606,-121.493895,594278.0,467250.0,78.62481868755027,127028.0
bakersfield20201205,2020-12-05,63,"Bakersfield, CA",35.3738712,-119.0194639,297914.0,279500.0,93.81902159683668,18414.0
ventura20201205,2020-12-05,66,"Ventura, CA",34.4458248,-119.0779359,828912.0,703625.0,84.88536780743915,125287.0
fresno20201205,2020-12-05,56,"Fresno, CA",36.7394421,-119.7848307,395402.0,315750.0,79.85543826283124,79652.0
stockton20201205,2020-12-05,77,"Stockton, CA",37.9577016,-121.2907796,495488.0,438188.0,88.43564324463962,57300.0
sandiego20201205,2020-12-05,17,"San Diego, CA",32.7174202,-117.1627728,830370.0,661875.0,79.70844322410493,168495.0
riverside20201205,2020-12-05,13,"Riverside, CA",33.9533546,-117.3961623,488785.0,430000.0,87.97323976799616,58785.0
sanfrancisco20201205,2020-12-05,11,"San Francisco, CA",37.7790262,-122.419906,1020941.0,911250.0,89.25589235812843,109691.0
losangeles-longbeach-anaheim20201205,2020-12-05,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,994250.0,736250.0,74.0507920543123,258000.0
sacramento20201205,2020-12-05,25,"Sacramento, CA",38.5810606,-121.493895,597070.0,466000.0,78.04780009044165,131070.0
sanjose20201205,2020-12-05,34,"San Jose, CA",37.3361905,-121.890583,1291038.0,1143750.0,88.5915054398089,147288.0
ventura20201212,2020-12-12,66,"Ventura, CA",34.4458248,-119.0779359,828912.0,698750.0,84.29724747620978,130162.0
bakersfield20201212,2020-12-12,63,"Bakersfield, CA",35.3738712,-119.0194639,295813.0,283313.0,95.77435744879368,12500.0
fresno20201212,2020-12-12,56,"Fresno, CA",36.7394421,-119.7848307,393229.0,316500.0,80.4874513324297,76729.0
stockton20201212,2020-12-12,77,"Stockton, CA",37.9577016,-121.2907796,498124.0,431750.0,86.6752053705503,66374.0
sandiego20201212,2020-12-12,17,"San Diego, CA",32.7174202,-117.1627728,830604.0,664500.0,80.00202262449976,166104.0
riverside20201212,2020-12-12,13,"Riverside, CA",33.9533546,-117.3961623,488785.0,433750.0,88.74044825434495,55035.0
sanfrancisco20201212,2020-12-12,11,"San Francisco, CA",37.7790262,-122.419906,1020558.0,876250.0,85.85989233340976,144308.0
losangeles-longbeach-anaheim20201212,2020-12-12,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,997500.0,734125.0,73.59649122807016,263375.0
sacramento20201212,2020-12-12,25,"Sacramento, CA",38.5810606,-121.493895,598406.0,464938.0,77.69607925054227,133468.0
sanjose20201212,2020-12-12,34,"San Jose, CA",37.3361905,-121.890583,1278393.0,1153750.0,90.25002483586816,124643.0
ventura20201219,2020-12-19,66,"Ventura, CA",34.4458248,-119.0779359,835054.0,691250.0,82.77907776024065,143804.0
bakersfield20201219,2020-12-19,63,"Bakersfield, CA",35.3738712,-119.0194639,293317.0,281063.0,95.82226737625165,12254.0
fresno20201219,2020-12-19,56,"Fresno, CA",36.7394421,-119.7848307,391905.0,310250.0,79.16459346014977,81655.0
stockton20201219,2020-12-19,77,"Stockton, CA",37.9577016,-121.2907796,501830.0,433250.0,86.33401749596476,68580.0
sandiego20201219,2020-12-19,17,"San Diego, CA",32.7174202,-117.1627728,830863.0,659875.0,79.420433934355,170988.0
riverside20201219,2020-12-19,13,"Riverside, CA",33.9533546,-117.3961623,490056.0,432500.0,88.25521981161336,57556.0
sanfrancisco20201219,2020-12-19,11,"San Francisco, CA",37.7790262,-122.419906,1014678.0,874250.0,86.16033855075206,140428.0
losangeles-longbeach-anaheim20201219,2020-12-19,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,998500.0,729875.0,73.09714571857788,268625.0
sacramento20201219,2020-12-19,25,"Sacramento, CA",38.5810606,-121.493895,598660.0,464188.0,77.5378344970434,134472.0
sanjose20201219,2020-12-19,34,"San Jose, CA",37.3361905,-121.890583,1258652.0,1157500.0,91.96346567597716,101152.0
bakersfield20201226,2020-12-26,63,"Bakersfield, CA",35.3738712,-119.0194639,289610.0,277063.0,95.66762197437932,12547.0
ventura20201226,2020-12-26,66,"Ventura, CA",34.4458248,-119.0779359,853234.0,668750.0,78.3782643448339,184484.0
fresno20201226,2020-12-26,56,"Fresno, CA",36.7394421,-119.7848307,390607.0,311500.0,79.74767477285354,79107.0
stockton20201226,2020-12-26,77,"Stockton, CA",37.9577016,-121.2907796,503545.0,421375.0,83.68169676990141,82170.0
sandiego20201226,2020-12-26,17,"San Diego, CA",32.7174202,-117.1627728,837591.0,656063.0,78.32736980220658,181528.0
riverside20201226,2020-12-26,13,"Riverside, CA",33.9533546,-117.3961623,492051.0,435125.0,88.43087403541503,56926.0
sanfrancisco20201226,2020-12-26,11,"San Francisco, CA",37.7790262,-122.419906,1002407.0,881750.0,87.96327240332519,120657.0
losangeles-longbeach-anaheim20201226,2020-12-26,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,998750.0,729875.0,73.07884856070088,268875.0
sacramento20201226,2020-12-26,25,"Sacramento, CA",38.5810606,-121.493895,599963.0,463063.0,77.18192621878349,136900.0
sanjose20201226,2020-12-26,34,"San Jose, CA",37.3361905,-121.890583,1245491.0,1136250.0,91.2290815429417,109241.0
ventura20210102,2021-01-02,66,"Ventura, CA",34.4458248,-119.0779359,865272.0,669500.0,77.37451344779444,195772.0
bakersfield20210102,2021-01-02,63,"Bakersfield, CA",35.3738712,-119.0194639,285927.0,277063.0,96.89990801848025,8864.0
fresno20210102,2021-01-02,56,"Fresno, CA",36.7394421,-119.7848307,390581.0,311125.0,79.65697256138931,79456.0
stockton20210102,2021-01-02,77,"Stockton, CA",37.9577016,-121.2907796,503545.0,422250.0,83.85546475488785,81295.0
sandiego20210102,2021-01-02,17,"San Diego, CA",32.7174202,-117.1627728,848006.0,652313.0,76.92315856255733,195693.0
riverside20210102,2021-01-02,13,"Riverside, CA",33.9533546,-117.3961623,493798.0,437625.0,88.62429576466491,56173.0
sanfrancisco20210102,2021-01-02,11,"San Francisco, CA",37.7790262,-122.419906,994062.0,863000.0,86.81551050135707,131062.0
losangeles-longbeach-anaheim20210102,2021-01-02,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,998992.0,729875.0,73.06114563479987,269117.0
sacramento20210102,2021-01-02,25,"Sacramento, CA",38.5810606,-121.493895,603770.0,465563.0,77.10932971164516,138207.0
sanjose20210102,2021-01-02,34,"San Jose, CA",37.3361905,-121.890583,1237778.0,1138750.0,91.99953464999378,99028.0
bakersfield20210109,2021-01-09,63,"Bakersfield, CA",35.3738712,-119.0194639,282961.0,276000.0,97.53994366714848,6961.0
fresno20210109,2021-01-09,56,"Fresno, CA",36.7394421,-119.7848307,391176.0,309375.0,79.08844100865083,81801.0
stockton20210109,2021-01-09,77,"Stockton, CA",37.9577016,-121.2907796,492995.0,431125.0,87.45017697948255,61870.0
sandiego20210109,2021-01-09,17,"San Diego, CA",32.7174202,-117.1627728,851928.0,646063.0,75.83539923561615,205865.0
riverside20210109,2021-01-09,13,"Riverside, CA",33.9533546,-117.3961623,493798.0,433875.0,87.86487592092314,59923.0
sanfrancisco20210109,2021-01-09,11,"San Francisco, CA",37.7790262,-122.419906,981663.0,877750.0,89.41459543651946,103913.0
losangeles-longbeach-anaheim20210109,2021-01-09,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,999467.0,729500.0,72.98890308534449,269967.0
sanjose20210109,2021-01-09,34,"San Jose, CA",37.3361905,-121.890583,1237520.0,1142750.0,92.34194194841297,94770.0
sacramento20210109,2021-01-09,25,"Sacramento, CA",38.5810606,-121.493895,607577.0,465625.0,76.63637695304463,141952.0
bakersfield20210116,2021-01-16,63,"Bakersfield, CA",35.3738712,-119.0194639,281775.0,277813.0,98.59391358353297,3962.0
fresno20210116,2021-01-16,56,"Fresno, CA",36.7394421,-119.7848307,392499.0,314375.0,80.09574546686743,78124.0
stockton20210116,2021-01-16,77,"Stockton, CA",37.9577016,-121.2907796,482803.0,419250.0,86.83666008703342,63553.0
sandiego20210116,2021-01-16,17,"San Diego, CA",32.7174202,-117.1627728,853747.0,646438.0,75.71774776368174,207309.0
riverside20210116,2021-01-16,13,"Riverside, CA",33.9533546,-117.3961623,492720.0,435125.0,88.31080532553986,57595.0
sanfrancisco20210116,2021-01-16,11,"San Francisco, CA",37.7790262,-122.419906,977209.0,862250.0,88.23598636525041,114959.0
losangeles-longbeach-anaheim20210116,2021-01-16,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,998467.0,733750.0,73.48765657753336,264717.0
sacramento20210116,2021-01-16,25,"Sacramento, CA",38.5810606,-121.493895,609861.0,463875.0,76.0624142222572,145986.0
sanjose20210116,2021-01-16,34,"San Jose, CA",37.3361905,-121.890583,1237649.0,1125250.0,90.91834599308852,112399.0
bakersfield20210123,2021-01-23,63,"Bakersfield, CA",35.3738712,-119.0194639,281292.0,280063.0,99.56308746782705,1229.0
fresno20210123,2021-01-23,56,"Fresno, CA",36.7394421,-119.7848307,393890.0,321875.0,81.71697682093986,72015.0
stockton20210123,2021-01-23,77,"Stockton, CA",37.9577016,-121.2907796,473760.0,431625.0,91.10625633232016,42135.0
sandiego20210123,2021-01-23,17,"San Diego, CA",32.7174202,-117.1627728,849279.0,651563.0,76.71954681559299,197716.0
riverside20210123,2021-01-23,13,"Riverside, CA",33.9533546,-117.3961623,491060.0,435125.0,88.60933490815786,55935.0
sanfrancisco20210123,2021-01-23,11,"San Francisco, CA",37.7790262,-122.419906,979342.0,846750.0,86.46111368653648,132592.0
losangeles-longbeach-anaheim20210123,2021-01-23,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,997467.0,726250.0,72.80942627675903,271217.0
sanjose20210123,2021-01-23,34,"San Jose, CA",37.3361905,-121.890583,1237649.0,1114000.0,90.00936452903852,123649.0
sacramento20210123,2021-01-23,25,"Sacramento, CA",38.5810606,-121.493895,610106.0,468875.0,76.85139959285763,141231.0
bakersfield20210130,2021-01-30,63,"Bakersfield, CA",35.3738712,-119.0194639,280829.0,278188.0,99.0595700586478,2641.0
fresno20210130,2021-01-30,56,"Fresno, CA",36.7394421,-119.7848307,394604.0,318250.0,80.65047490648854,76354.0
stockton20210130,2021-01-30,77,"Stockton, CA",37.9577016,-121.2907796,465567.0,430750.0,92.52159195131956,34817.0
sandiego20210130,2021-01-30,17,"San Diego, CA",32.7174202,-117.1627728,841071.0,654063.0,77.7654918550277,187008.0
riverside20210130,2021-01-30,13,"Riverside, CA",33.9533546,-117.3961623,490050.0,434813.0,88.72829303132333,55237.0
sanfrancisco20210130,2021-01-30,11,"San Francisco, CA",37.7790262,-122.419906,981165.0,849250.0,86.55526848185575,131915.0
losangeles-longbeach-anaheim20210130,2021-01-30,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,997175.0,723750.0,72.58003860907063,273425.0
sacramento20210130,2021-01-30,25,"Sacramento, CA",38.5810606,-121.493895,609062.0,462500.0,75.93643996834477,146562.0
sanjose20210130,2021-01-30,34,"San Jose, CA",37.3361905,-121.890583,1237987.0,1119000.0,90.38867128653207,118987.0
bakersfield20210206,2021-02-06,63,"Bakersfield, CA",35.3738712,-119.0194639,280392.0,271188.0,96.71745270906446,9204.0
fresno20210206,2021-02-06,56,"Fresno, CA",36.7394421,-119.7848307,394703.0,319250.0,80.8836010873999,75453.0
stockton20210206,2021-02-06,77,"Stockton, CA",37.9577016,-121.2907796,466981.0,423625.0,90.7156822226172,43356.0
sandiego20210206,2021-02-06,17,"San Diego, CA",32.7174202,-117.1627728,841856.0,655313.0,77.84145982210734,186543.0
riverside20210206,2021-02-06,13,"Riverside, CA",33.9533546,-117.3961623,491034.0,442313.0,90.07787648105834,48721.0
sanfrancisco20210206,2021-02-06,11,"San Francisco, CA",37.7790262,-122.419906,988054.0,832750.0,84.28183075014118,155304.0
losangeles-longbeach-anaheim20210206,2021-02-06,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,996700.0,726250.0,72.86545600481588,270450.0
sacramento20210206,2021-02-06,25,"Sacramento, CA",38.5810606,-121.493895,608035.0,466250.0,76.68144103546672,141785.0
sanjose20210206,2021-02-06,34,"San Jose, CA",37.3361905,-121.890583,1238296.0,1127250.0,91.03235413826742,111046.0
bakersfield20210213,2021-02-13,63,"Bakersfield, CA",35.3738712,-119.0194639,279929.0,272125.0,97.21215022380674,7804.0
fresno20210213,2021-02-13,56,"Fresno, CA",36.7394421,-119.7848307,394438.0,318000.0,80.62103549860815,76438.0
stockton20210213,2021-02-13,77,"Stockton, CA",37.9577016,-121.2907796,470800.0,439500.0,93.35174171622768,31300.0
sandiego20210213,2021-02-13,17,"San Diego, CA",32.7174202,-117.1627728,844719.0,662188.0,78.39151244378309,182531.0
sanfrancisco20210213,2021-02-13,11,"San Francisco, CA",37.7790262,-122.419906,992000.0,838000.0,84.4758064516129,154000.0
losangeles-longbeach-anaheim20210213,2021-02-13,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,997450.0,728438.0,73.03002656774775,269012.0
riverside20210213,2021-02-13,13,"Riverside, CA",33.9533546,-117.3961623,492600.0,443563.0,90.04526999593992,49037.0
sacramento20210213,2021-02-13,25,"Sacramento, CA",38.5810606,-121.493895,603264.0,476063.0,78.91453824527902,127201.0
sanjose20210213,2021-02-13,34,"San Jose, CA",37.3361905,-121.890583,1241384.0,1141625.0,91.96388869197604,99759.0
bakersfield20210220,2021-02-20,63,"Bakersfield, CA",35.3738712,-119.0194639,281225.0,270875.0,96.31967285980976,10350.0
fresno20210220,2021-02-20,56,"Fresno, CA",36.7394421,-119.7848307,392688.0,318125.0,81.01215214114004,74563.0
stockton20210220,2021-02-20,77,"Stockton, CA",37.9577016,-121.2907796,475800.0,442750.0,93.05380411937789,33050.0
sandiego20210220,2021-02-20,17,"San Diego, CA",32.7174202,-117.1627728,849675.0,674000.0,79.32444758289935,175675.0
riverside20210220,2021-02-20,13,"Riverside, CA",33.9533546,-117.3961623,493875.0,445938.0,90.29369779802582,47937.0
losangeles-longbeach-anaheim20210220,2021-02-20,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,998700.0,742188.0,74.31541003304297,256512.0
sanfrancisco20210220,2021-02-20,11,"San Francisco, CA",37.7790262,-122.419906,989750.0,871000.0,88.00202071230109,118750.0
sacramento20210220,2021-02-20,25,"Sacramento, CA",38.5810606,-121.493895,599748.0,475938.0,79.35632965845654,123810.0
sanjose20210220,2021-02-20,34,"San Jose, CA",37.3361905,-121.890583,1250722.0,1183813.0,94.650369946319,66909.0
bakersfield20210227,2021-02-27,63,"Bakersfield, CA",35.3738712,-119.0194639,283500.0,271500.0,95.76719576719576,12000.0
fresno20210227,2021-02-27,56,"Fresno, CA",36.7394421,-119.7848307,390344.0,323875.0,82.97168651240958,66469.0
stockton20210227,2021-02-27,77,"Stockton, CA",37.9577016,-121.2907796,479950.0,439625.0,91.59808313365976,40325.0
sandiego20210227,2021-02-27,17,"San Diego, CA",32.7174202,-117.1627728,858450.0,683625.0,79.63480691944784,174825.0
sanfrancisco20210227,2021-02-27,11,"San Francisco, CA",37.7790262,-122.419906,984750.0,894750.0,90.86062452399086,90000.0
losangeles-longbeach-anaheim20210227,2021-02-27,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,1002986.0,753438.0,75.11949319332474,249548.0
riverside20210227,2021-02-27,13,"Riverside, CA",33.9533546,-117.3961623,494500.0,447500.0,90.49544994944388,47000.0
sacramento20210227,2021-02-27,25,"Sacramento, CA",38.5810606,-121.493895,596998.0,482313.0,80.78971788850214,114685.0
sanjose20210227,2021-02-27,34,"San Jose, CA",37.3361905,-121.890583,1253472.0,1168063.0,93.18620599423043,85409.0
bakersfield20210306,2021-03-06,63,"Bakersfield, CA",35.3738712,-119.0194639,285813.0,281500.0,98.49097136939189,4313.0
fresno20210306,2021-03-06,56,"Fresno, CA",36.7394421,-119.7848307,386067.0,326688.0,84.61950904894746,59379.0
stockton20210306,2021-03-06,77,"Stockton, CA",37.9577016,-121.2907796,481225.0,444625.0,92.39441009922594,36600.0
sandiego20210306,2021-03-06,17,"San Diego, CA",32.7174202,-117.1627728,858475.0,686125.0,79.92370191327645,172350.0
sanfrancisco20210306,2021-03-06,11,"San Francisco, CA",37.7790262,-122.419906,980000.0,920250.0,93.9030612244898,59750.0
losangeles-longbeach-anaheim20210306,2021-03-06,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,1009736.0,764688.0,75.73147832700825,245048.0
riverside20210306,2021-03-06,13,"Riverside, CA",33.9533546,-117.3961623,495125.0,449375.0,90.75990911386012,45750.0
sacramento20210306,2021-03-06,25,"Sacramento, CA",38.5810606,-121.493895,592813.0,488313.0,82.37218144676315,104500.0
sanjose20210306,2021-03-06,34,"San Jose, CA",37.3361905,-121.890583,1265750.0,1158313.0,91.511988939364,107437.0
bakersfield20210313,2021-03-13,63,"Bakersfield, CA",35.3738712,-119.0194639,288238.0,282500.0,98.00928399447676,5738.0
fresno20210313,2021-03-13,56,"Fresno, CA",36.7394421,-119.7848307,386450.0,332938.0,86.15293052141286,53512.0
stockton20210313,2021-03-13,77,"Stockton, CA",37.9577016,-121.2907796,477488.0,447625.0,93.74581141306167,29863.0
sandiego20210313,2021-03-13,17,"San Diego, CA",32.7174202,-117.1627728,858500.0,688438.0,80.19079790331975,170062.0
riverside20210313,2021-03-13,13,"Riverside, CA",33.9533546,-117.3961623,496225.0,454063.0,91.5034510554688,42162.0
losangeles-longbeach-anaheim20210313,2021-03-13,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,1015236.0,776750.0,76.50930424059037,238486.0
sanfrancisco20210313,2021-03-13,11,"San Francisco, CA",37.7790262,-122.419906,975000.0,947875.0,97.21794871794872,27125.0
sacramento20210313,2021-03-13,25,"Sacramento, CA",38.5810606,-121.493895,590063.0,490250.0,83.08434862040156,99813.0
sanjose20210313,2021-03-13,34,"San Jose, CA",37.3361905,-121.890583,1265749.0,1197313.0,94.59324084000856,68436.0
bakersfield20210320,2021-03-20,63,"Bakersfield, CA",35.3738712,-119.0194639,290675.0,285000.0,98.0476477165219,5675.0
fresno20210320,2021-03-20,56,"Fresno, CA",36.7394421,-119.7848307,388225.0,327813.0,84.43892072895872,60412.0
stockton20210320,2021-03-20,77,"Stockton, CA",37.9577016,-121.2907796,471738.0,446375.0,94.62349863695526,25363.0
sandiego20210320,2021-03-20,17,"San Diego, CA",32.7174202,-117.1627728,856237.0,688813.0,80.44653524666651,167424.0
riverside20210320,2021-03-20,13,"Riverside, CA",33.9533546,-117.3961623,497450.0,459063.0,92.28324454719066,38387.0
sanfrancisco20210320,2021-03-20,11,"San Francisco, CA",37.7790262,-122.419906,976000.0,949226.0,97.25676229508196,26774.0
losangeles-longbeach-anaheim20210320,2021-03-20,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,1024936.0,776875.0,75.79741564351336,248061.0
sacramento20210320,2021-03-20,25,"Sacramento, CA",38.5810606,-121.493895,585063.0,500750.0,85.58907331347221,84313.0
sanjose20210320,2021-03-20,34,"San Jose, CA",37.3361905,-121.890583,1259499.0,1212125.0,96.23866315098304,47374.0
bakersfield20210327,2021-03-27,63,"Bakersfield, CA",35.3738712,-119.0194639,293300.0,288875.0,98.49130583020798,4425.0
fresno20210327,2021-03-27,56,"Fresno, CA",36.7394421,-119.7848307,391000.0,326563.0,83.51994884910486,64437.0
stockton20210327,2021-03-27,77,"Stockton, CA",37.9577016,-121.2907796,469985.0,456063.0,97.0377778014192,13922.0
sandiego20210327,2021-03-27,17,"San Diego, CA",32.7174202,-117.1627728,849987.0,701375.0,82.51596789127363,148612.0
sanfrancisco20210327,2021-03-27,11,"San Francisco, CA",37.7790262,-122.419906,981000.0,967976.0,98.672375127421,13024.0
losangeles-longbeach-anaheim20210327,2021-03-27,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,1025950.0,778125.0,75.84433939275793,247825.0
riverside20210327,2021-03-27,13,"Riverside, CA",33.9533546,-117.3961623,498700.0,465063.0,93.255063164227,33637.0
sacramento20210327,2021-03-27,25,"Sacramento, CA",38.5810606,-121.493895,580313.0,510875.0,88.03438833870688,69438.0
sanjose20210327,2021-03-27,34,"San Jose, CA",37.3361905,-121.890583,1259499.0,1255375.0,99.67256821958571,4124.0
bakersfield20210403,2021-04-03,63,"Bakersfield, CA",35.3738712,-119.0194639,295962.0,285125.0,96.33838127867766,10837.0
fresno20210403,2021-04-03,56,"Fresno, CA",36.7394421,-119.7848307,397625.0,326750.0,82.1754165356806,70875.0
